date,cases_new,cases_active,deaths_new,admitted_covid,hosp_covid,icu_covid,vent_covid,rtk_ag,pcr,daily_partial,daily_full,daily_booster,cumul_partial,cumul_full,cumul_booster,cases_new_lag7,cases_new_lag14,cases_active_lag7,cases_active_lag14,admitted_covid_lag7,admitted_covid_lag14,hosp_covid_lag7,hosp_covid_lag14,icu_covid_lag7,icu_covid_lag14,vent_covid_lag7,vent_covid_lag14,rtk_ag_lag7,rtk_ag_lag14,pcr_lag7,pcr_lag14,daily_partial_lag7,daily_partial_lag14,daily_full_lag7,daily_full_lag14,daily_booster_lag7,daily_booster_lag14,cumul_partial_lag7,cumul_partial_lag14,cumul_full_lag7,cumul_full_lag14,cumul_booster_lag7,cumul_booster_lag14
2021-11-02,5071,66865,70.0,698.0,4685.0,559.0,299.0,101851,28234,9680.0,59217.0,57878.0,25760863.0,24948289.0,421374.0,5726.0,5745.0,73261.0,87187.0,688.0,826.0,4947.0,5444.0,584.0,676.0,305.0,330.0,103247.0,72466.0,33134.0,29720.0,25204.0,15212.0,142015.0,123564.0,22782.0,1411.0,25666831.0,25493166.0,24400234.0,23362312.0,153435.0,34484.0
2021-10-14,8084,101590,88.0,1362.0,6266.0,702.0,367.0,103319,29021,42373.0,171433.0,3330.0,25367896.0,22683893.0,7061.0,9890.0,12735.0,129053.0,164540.0,1079.0,1077.0,6631.0,7611.0,831.0,917.0,443.0,507.0,100153.0,96673.0,35360.0,43082.0,110200.0,171624.0,95310.0,172571.0,67.0,17.0,24998862.0,24205810.0,21723355.0,20913918.0,634.0,263.0
2021-10-06,9380,132179,105.0,1070.0,6801.0,843.0,442.0,110446,39793,115745.0,104194.0,41.0,24886561.0,21628045.0,567.0,12434.0,14990.0,169722.0,201278.0,1359.0,1530.0,7813.0,9121.0,970.0,1073.0,562.0,609.0,99474.0,127625.0,46182.0,48687.0,197335.0,126918.0,158585.0,214933.0,6.0,3.0,24030326.0,22965688.0,20741347.0,19550213.0,246.0,210.0
2021-12-24,3528,46886,25.0,398.0,2692.0,339.0,180.0,70747,29315,2319.0,4198.0,138161.0,26016762.0,25636634.0,5409536.0,4362.0,5058.0,55477.0,60875.0,466.0,583.0,3192.0,3710.0,400.0,403.0,198.0,212.0,78413.0,79782.0,31077.0,35022.0,3121.0,3942.0,5189.0,7518.0,157450.0,117183.0,25996803.0,25972112.0,25607489.0,25573030.0,4470848.0,3565239.0
2021-12-29,3683,41688,36.0,374.0,2639.0,288.0,162.0,93365,32755,3452.0,5304.0,181697.0,26029246.0,25655537.0,5952354.0,3519.0,3900.0,49397.0,56991.0,405.0,480.0,2635.0,3423.0,338.0,384.0,186.0,213.0,97297.0,110227.0,34113.0,37034.0,3311.0,4261.0,5041.0,5856.0,173522.0,164862.0,26010521.0,25988746.0,25626779.0,25595610.0,5098360.0,4146995.0
2021-10-12,7276,109000,103.0,1090.0,6294.0,738.0,386.0,108487,39859,57441.0,160217.0,195.0,25268591.0,22349774.0,1511.0,8817.0,11332.0,135949.0,174496.0,1079.0,1297.0,6893.0,7903.0,841.0,977.0,438.0,559.0,113545.0,105105.0,44228.0,47090.0,126115.0,174013.0,109029.0,170779.0,107.0,9.0,24768310.0,23831601.0,21523851.0,20582762.0,526.0,240.0
2021-07-23,15573,147387,144.0,2071.0,11398.0,1356.0,739.0,75750,80693,314845.0,164712.0,0.0,11507697.0,5412028.0,0.0,12541.0,9180.0,114054.0,80666.0,1489.0,1467.0,10000.0,8375.0,1270.0,1311.0,709.0,720.0,68659.0,50294.0,75090.0,64077.0,284002.0,220825.0,134328.0,129741.0,0.0,0.0,9544952.0,7692393.0,4404187.0,3389163.0,0.0,0.0
2021-07-28,17405,175115,143.0,1920.0,12460.0,1477.0,838.0,77798,73500,375720.0,207406.0,0.0,13182001.0,6284196.0,0.0,11985.0,11618.0,137588.0,101360.0,1737.0,1761.0,11255.0,9320.0,1332.0,1253.0,742.0,698.0,75243.0,71575.0,62050.0,70069.0,289267.0,295432.0,170709.0,164208.0,0.0,0.0,10849272.0,8942999.0,5070332.0,4108435.0,0.0,0.0
2021-09-12,19198,237280,292.0,1928.0,11492.0,1237.0,719.0,48696,50964,84557.0,166641.0,94.0,22044812.0,17725368.0,180.0,20396.0,20579.0,255794.0,268001.0,1847.0,2056.0,12021.0,13201.0,1304.0,1419.0,734.0,799.0,56013.0,54462.0,54484.0,54230.0,146007.0,155072.0,171237.0,178292.0,3.0,0.0,21138957.0,19927896.0,16340276.0,14985535.0,22.0,0.0
2021-12-26,2778,44821,19.0,360.0,2668.0,306.0,170.0,66191,20110,880.0,1566.0,63370.0,26018323.0,25639641.0,5497243.0,3108.0,3490.0,53484.0,58854.0,361.0,447.0,3056.0,3564.0,389.0,407.0,210.0,216.0,67749.0,79576.0,24185.0,25483.0,1346.0,1505.0,2278.0,2560.0,77609.0,65747.0,25999831.0,25975347.0,25612165.0,25578499.0,4618958.0,3700800.0
2021-11-23,5594,68626,47.0,717.0,4462.0,532.0,266.0,104326,37018,5518.0,11198.0,123312.0,25892242.0,25453261.0,1804074.0,5413.0,5403.0,65319.0,61777.0,630.0,674.0,4711.0,4394.0,545.0,542.0,264.0,268.0,109082.0,136390.0,37152.0,35710.0,6960.0,8358.0,26942.0,31954.0,91276.0,79257.0,25853233.0,25804465.0,25355962.0,25152172.0,1238085.0,745028.0
2021-08-01,17150,195275,160.0,2113.0,13510.0,1423.0,872.0,52108,54732,310766.0,185732.0,0.0,14526173.0,7099714.0,0.0,17045.0,10710.0,160904.0,124594.0,1982.0,1719.0,12022.0,10378.0,1438.0,1317.0,801.0,734.0,52772.0,50242.0,67047.0,59769.0,292629.0,252620.0,125179.0,104252.0,0.0,0.0,12096456.0,10062392.0,5674926.0,4641384.0,0.0,0.0
2021-09-25,13899,191438,228.0,1379.0,8578.0,1029.0,589.0,72649,40470,120216.0,158536.0,5.0,23354635.0,20086998.0,219.0,15549.0,19550.0,219363.0,239354.0,1472.0,2094.0,10140.0,11325.0,1144.0,1233.0,678.0,726.0,53716.0,58493.0,51101.0,66155.0,79130.0,96680.0,176454.0,190306.0,1.0,46.0,22528254.0,21954257.0,18802527.0,17558727.0,199.0,86.0
2021-12-23,3510,47866,44.0,407.0,2713.0,330.0,180.0,87440,29044,3626.0,5657.0,173015.0,26014338.0,25632436.0,5271375.0,4262.0,5446.0,56231.0,60858.0,423.0,591.0,3296.0,3715.0,384.0,427.0,198.0,232.0,91581.0,92997.0,33616.0,32646.0,4474.0,5012.0,6690.0,8420.0,166403.0,132898.0,25993480.0,25967835.0,25602300.0,25565512.0,4313398.0,3448056.0
2021-11-26,5501,67548,45.0,594.0,4499.0,513.0,260.0,70616,29871,5096.0,7109.0,104542.0,25909053.0,25475987.0,2168562.0,6355.0,6517.0,68640.0,64280.0,705.0,711.0,4554.0,4532.0,542.0,542.0,268.0,268.0,82113.0,89148.0,30566.0,32604.0,6899.0,7758.0,18027.0,35139.0,84104.0,76223.0,25875135.0,25830848.0,25417421.0,25272912.0,1515952.0,1003697.0
2021-12-15,3900,56991,33.0,480.0,3423.0,384.0,213.0,110227,37034,4261.0,5856.0,164862.0,25988746.0,25595610.0,4146995.0,5020.0,5439.0,60880.0,63741.0,575.0,635.0,3744.0,4070.0,435.0,500.0,237.0,258.0,106894.0,97716.0,39484.0,35787.0,4909.0,4870.0,6974.0,8674.0,118786.0,133482.0,25962353.0,25930077.0,25557092.0,25510653.0,3315158.0,2614147.0
2021-12-31,3573,41227,25.0,386.0,2664.0,269.0,163.0,65695,26830,2792.0,4774.0,178680.0,26035991.0,25665445.0,6332739.0,3528.0,4362.0,46886.0,55477.0,398.0,466.0,2692.0,3192.0,339.0,400.0,180.0,198.0,70747.0,78413.0,29315.0,31077.0,2319.0,3121.0,4198.0,5189.0,138161.0,157450.0,26016762.0,25996803.0,25636634.0,25607489.0,5409536.0,4470848.0
