date,cases_new,cases_active,deaths_new,admitted_covid,hosp_covid,icu_covid,vent_covid,rtk_ag,pcr,daily_partial,daily_full,daily_booster,cumul_partial,cumul_full,cumul_booster,cases_new_lag7,cases_new_lag14,cases_active_lag7,cases_active_lag14,admitted_covid_lag7,admitted_covid_lag14,hosp_covid_lag7,hosp_covid_lag14,icu_covid_lag7,icu_covid_lag14,vent_covid_lag7,vent_covid_lag14,rtk_ag_lag7,rtk_ag_lag14,pcr_lag7,pcr_lag14,daily_partial_lag7,daily_partial_lag14,daily_full_lag7,daily_full_lag14,daily_booster_lag7,daily_booster_lag14,cumul_partial_lag7,cumul_partial_lag14,cumul_full_lag7,cumul_full_lag14,cumul_booster_lag7,cumul_booster_lag14
2021-10-20,5516,83226,76.0,706.0,5372.0,666.0,329.0,121657,25985,31130.0,220939.0,17337.0,25525598.0,23583251.0,51821.0,7950.0,9380.0,106050.0,132179.0,1025.0,1070.0,6336.0,6801.0,722.0,843.0,380.0,442.0,102738.0,110446.0,33077.0,39793.0,53300.0,115745.0,162686.0,104194.0,2220.0,41.0,25323408.0,24886561.0,22512460.0,21628045.0,3731.0,567.0
2021-12-25,3160,45601,25.0,344.0,2656.0,324.0,175.0,56395,27003,529.0,1441.0,24337.0,26017384.0,25638075.0,5433873.0,4083.0,4626.0,54096.0,60780.0,436.0,506.0,3122.0,3643.0,391.0,404.0,215.0,211.0,62603.0,60783.0,30918.0,30685.0,1181.0,1467.0,2398.0,2909.0,70501.0,69814.0,25998189.0,25973689.0,25609887.0,25575939.0,4541349.0,3635053.0
2021-09-22,14990,201278,487.0,1530.0,9121.0,1073.0,609.0,127625,48687,126918.0,214933.0,3.0,22965688.0,19550213.0,210.0,19495.0,19733.0,225593.0,248678.0,1817.0,2003.0,10737.0,11823.0,1238.0,1253.0,630.0,740.0,79454.0,85696.0,62947.0,71053.0,74774.0,138829.0,199722.0,213457.0,6.0,7.0,22290230.0,21573784.0,18288765.0,16961944.0,191.0,34.0
2022-01-06,3543,39785,19.0,392.0,2577.0,253.0,130.0,83025,28721,3007.0,4892.0,250252.0,26050738.0,25685633.0,7407889.0,3997.0,3510.0,41667.0,47866.0,395.0,407.0,2621.0,2713.0,281.0,330.0,155.0,180.0,80034.0,87440.0,28452.0,29044.0,3497.0,3626.0,5134.0,5657.0,201705.0,173015.0,26032914.0,26014338.0,25660671.0,25632436.0,6154059.0,5271375.0
2021-08-29,20579,268001,285.0,2056.0,13201.0,1419.0,799.0,54462,54230,155072.0,178292.0,0.0,19927896.0,14985535.0,0.0,19807.0,20546.0,262259.0,247264.0,2004.0,2243.0,13852.0,14472.0,1452.0,1432.0,871.0,899.0,60752.0,63849.0,65149.0,71181.0,150818.0,158706.0,314962.0,282059.0,0.0,0.0,18747797.0,17451506.0,13301146.0,10913671.0,0.0,0.0
2021-07-31,17786,189611,165.0,2189.0,13500.0,1462.0,869.0,63316,72897,336809.0,207752.0,0.0,14215405.0,6913982.0,0.0,15902.0,12528.0,153634.0,119815.0,1897.0,1768.0,11783.0,10080.0,1399.0,1312.0,800.0,729.0,66923.0,59602.0,71071.0,75689.0,296130.0,264820.0,137719.0,132945.0,0.0,0.0,11803827.0,9809772.0,5549747.0,4537132.0,0.0,0.0
2021-09-04,19057,256307,362.0,2014.0,12229.0,1321.0,764.0,64085,68963,148336.0,188515.0,6.0,20985855.0,16169039.0,19.0,22597.0,22262.0,268552.0,260884.0,2229.0,2112.0,12924.0,13927.0,1462.0,1486.0,824.0,883.0,63708.0,68462.0,71096.0,75040.0,163673.0,175777.0,210809.0,326315.0,0.0,0.0,19765079.0,18596977.0,14807243.0,12986184.0,0.0,0.0
2021-08-19,22948,255538,178.0,2153.0,14181.0,1454.0,847.0,81565,90293,197407.0,352519.0,0.0,18247664.0,12317858.0,0.0,21668.0,20596.0,237024.0,217063.0,2370.0,2144.0,14142.0,13962.0,1524.0,1462.0,878.0,914.0,93458.0,83060.0,87780.0,71326.0,218728.0,236184.0,334331.0,303187.0,0.0,0.0,16924867.0,15496827.0,10029979.0,8180050.0,0.0,0.0
2021-10-05,8817,135949,117.0,1079.0,6893.0,841.0,438.0,113545,44228,126115.0,109029.0,107.0,24768310.0,21523851.0,526.0,11332.0,15759.0,174496.0,206477.0,1297.0,1446.0,7903.0,9521.0,977.0,1076.0,559.0,628.0,105105.0,110875.0,47090.0,52789.0,174013.0,127658.0,170779.0,148586.0,9.0,5.0,23831601.0,22833634.0,20582762.0,19335280.0,240.0,207.0
2021-09-09,19307,242808,322.0,2152.0,11637.0,1271.0,732.0,77259,66662,145683.0,208274.0,2.0,21723581.0,17170218.0,36.0,20988.0,24599.0,262545.0,265845.0,2048.0,2301.0,12369.0,12884.0,1355.0,1484.0,768.0,853.0,90232.0,82344.0,70035.0,72735.0,197416.0,173050.0,207985.0,267556.0,7.0,0.0,20666734.0,19433189.0,15777914.0,14377956.0,11.0,0.0
2021-12-27,2757,42923,35.0,333.0,2673.0,297.0,169.0,112119,28218,3352.0,5479.0,124315.0,26021872.0,25645120.0,5621558.0,2589.0,3504.0,52220.0,57928.0,279.0,432.0,2921.0,3526.0,379.0,408.0,210.0,206.0,114220.0,127822.0,31012.0,32539.0,3393.0,4115.0,4773.0,5586.0,141743.0,124393.0,26003440.0,25979672.0,25616938.0,25584085.0,4760701.0,3825193.0
2021-11-16,5413,65319,40.0,630.0,4711.0,545.0,264.0,109082,37152,6960.0,26942.0,91276.0,25853233.0,25355962.0,1238085.0,5403.0,5071.0,61777.0,66865.0,674.0,698.0,4394.0,4685.0,542.0,559.0,268.0,299.0,136390.0,101851.0,35710.0,28234.0,8358.0,9680.0,31954.0,59217.0,79257.0,57878.0,25804465.0,25760863.0,25152172.0,24948289.0,745028.0,421374.0
2021-12-08,5020,60880,28.0,575.0,3744.0,435.0,237.0,106894,39484,4909.0,6974.0,118786.0,25962353.0,25557092.0,3315158.0,5439.0,5755.0,63741.0,69262.0,635.0,676.0,4070.0,4426.0,500.0,506.0,258.0,270.0,97716.0,103869.0,35787.0,36991.0,4870.0,5435.0,8674.0,9146.0,133482.0,128639.0,25930077.0,25897735.0,25510653.0,25462407.0,2614147.0,1932713.0
2021-08-14,20670,243945,260.0,2163.0,14470.0,1455.0,884.0,76484,79937,181767.0,290013.0,0.0,17292799.0,10631612.0,0.0,19257.0,17786.0,224123.0,189611.0,2249.0,2189.0,14071.0,13500.0,1521.0,1462.0,964.0,869.0,71554.0,63316.0,73395.0,72897.0,205100.0,336809.0,247478.0,207752.0,0.0,0.0,15907470.0,14215405.0,8693683.0,6913982.0,0.0,0.0
2021-07-24,15902,153634,184.0,1897.0,11783.0,1399.0,800.0,66923,71071,296130.0,137719.0,0.0,11803827.0,5549747.0,0.0,12528.0,9353.0,119815.0,84022.0,1768.0,1442.0,10080.0,8379.0,1312.0,1310.0,729.0,711.0,59602.0,46869.0,75689.0,55962.0,264820.0,219838.0,132945.0,116870.0,0.0,0.0,9809772.0,7912231.0,4537132.0,3506033.0,0.0,0.0
2021-11-18,6380,67361,55.0,697.0,4647.0,541.0,263.0,90805,32469,7402.0,21850.0,99210.0,25867751.0,25399394.0,1431848.0,6323.0,5713.0,63830.0,66947.0,694.0,700.0,4480.0,4580.0,538.0,555.0,274.0,280.0,104308.0,54017.0,30097.0,23807.0,9026.0,3124.0,45458.0,19711.0,94817.0,21434.0,25822785.0,25773379.0,25237773.0,25013227.0,927474.0,508465.0
2021-09-13,16073,228127,413.0,1786.0,11252.0,1194.0,684.0,84811,50451,78666.0,173631.0,2.0,22127583.0,17898999.0,182.0,17352.0,19268.0,252673.0,265718.0,1939.0,2049.0,12015.0,13162.0,1291.0,1402.0,741.0,806.0,96917.0,93514.0,65402.0,62893.0,143555.0,196526.0,200437.0,196232.0,3.0,0.0,21285516.0,20128685.0,16540713.0,15181767.0,25.0,0.0
2021-08-02,15764,199053,219.0,2140.0,13636.0,1451.0,898.0,89014,57262,237175.0,252423.0,0.0,14763348.0,7352137.0,0.0,14516.0,10972.0,165842.0,128998.0,1793.0,1620.0,12247.0,11375.0,1354.0,1330.0,786.0,737.0,91232.0,73269.0,57971.0,60676.0,343007.0,288969.0,195808.0,154686.0,0.0,0.0,12439463.0,10351361.0,5870734.0,4796070.0,0.0,0.0
2022-01-01,3386,41040,26.0,367.0,2621.0,273.0,159.0,48473,23214,544.0,911.0,40906.0,26036603.0,25666356.0,6373645.0,3160.0,4083.0,45601.0,54096.0,344.0,436.0,2656.0,3122.0,324.0,391.0,175.0,215.0,56395.0,62603.0,27003.0,30918.0,529.0,1181.0,1441.0,2398.0,24337.0,70501.0,26017384.0,25998189.0,25638075.0,25609887.0,5433873.0,4541349.0
2021-11-05,4922,66243,47.0,560.0,4613.0,549.0,282.0,70141,21955,5903.0,32046.0,48466.0,25779457.0,25045273.0,556931.0,6060.0,6630.0,70061.0,80700.0,689.0,710.0,4802.0,5403.0,567.0,643.0,300.0,320.0,84734.0,95869.0,26856.0,27971.0,15612.0,28114.0,84597.0,120191.0,45784.0,18889.0,25725398.0,25590121.0,24734490.0,23898124.0,280657.0,91294.0
