date,cases_new,cases_active,deaths_new,admitted_covid,hosp_covid,icu_covid,vent_covid,rtk_ag,pcr,daily_partial,daily_full,daily_booster,cumul_partial,cumul_full,cumul_booster,cases_new_lag7,cases_new_lag14,cases_active_lag7,cases_active_lag14,admitted_covid_lag7,admitted_covid_lag14,hosp_covid_lag7,hosp_covid_lag14,icu_covid_lag7,icu_covid_lag14,vent_covid_lag7,vent_covid_lag14,rtk_ag_lag7,rtk_ag_lag14,pcr_lag7,pcr_lag14,daily_partial_lag7,daily_partial_lag14,daily_full_lag7,daily_full_lag14,daily_booster_lag7,daily_booster_lag14,cumul_partial_lag7,cumul_partial_lag14,cumul_full_lag7,cumul_full_lag14,cumul_booster_lag7,cumul_booster_lag14
2021-08-28,22597,268552,252.0,2229.0,12924.0,1462.0,824.0,63708,71096,163673.0,210809.0,0.0,19765079.0,14807243.0,0.0,22262.0,20670.0,260884.0,243945.0,2112.0,2163.0,13927.0,14470.0,1486.0,1455.0,883.0,884.0,68462.0,76484.0,75040.0,79937.0,175777.0,181767.0,326315.0,290013.0,0.0,0.0,18596977.0,17292799.0,12986184.0,10631612.0,0.0,0.0
2021-12-14,4097,57676,48.0,533.0,3467.0,382.0,201.0,97809,39591,4158.0,5669.0,156940.0,25984109.0,25589754.0,3982133.0,4965.0,4879.0,60413.0,65154.0,537.0,620.0,3773.0,4093.0,445.0,512.0,240.0,252.0,107691.0,105200.0,42531.0,40665.0,4792.0,4838.0,7325.0,9225.0,117612.0,125271.0,25957136.0,25924368.0,25550118.0,25501979.0,3196372.0,2480665.0
2021-08-12,21668,237024,318.0,2370.0,14142.0,1524.0,878.0,93458,87780,218728.0,334331.0,0.0,16924867.0,10029979.0,0.0,20596.0,17170.0,217063.0,179181.0,2144.0,2030.0,13962.0,12829.0,1462.0,1494.0,914.0,841.0,83060.0,79001.0,71326.0,80399.0,236184.0,363346.0,303187.0,218787.0,0.0,0.0,15496827.0,13545351.0,8180050.0,6502983.0,0.0,0.0
2021-08-24,20837,262717,211.0,2272.0,13538.0,1482.0,825.0,91628,85894,170595.0,276943.0,0.0,19081247.0,13834676.0,0.0,19631.0,19991.0,252151.0,230765.0,2329.0,2595.0,14338.0,14169.0,1514.0,1593.0,877.0,888.0,89409.0,64900.0,89546.0,79665.0,199564.0,177247.0,350653.0,202024.0,0.0,0.0,17842568.0,16460844.0,11600040.0,9420600.0,0.0,0.0
2021-12-03,5551,62487,17.0,602.0,3972.0,498.0,269.0,73835,31879,4521.0,7307.0,117870.0,25940571.0,25527458.0,2871946.0,5501.0,6355.0,67548.0,68640.0,594.0,705.0,4499.0,4554.0,513.0,542.0,260.0,268.0,70616.0,82113.0,29871.0,30566.0,5096.0,6899.0,7109.0,18027.0,104542.0,84104.0,25909053.0,25875135.0,25475987.0,25417421.0,2168562.0,1515952.0
2021-12-04,4896,62671,36.0,559.0,3946.0,490.0,269.0,59322,30687,3294.0,4863.0,64026.0,25944308.0,25532321.0,2935972.0,5097.0,5859.0,67253.0,69488.0,553.0,647.0,4250.0,4529.0,510.0,532.0,258.0,261.0,56325.0,63460.0,28599.0,27669.0,2642.0,3205.0,5650.0,6775.0,48565.0,38492.0,25911720.0,25878516.0,25481637.0,25424196.0,2217127.0,1554444.0
2021-08-09,17236,227233,212.0,2076.0,14070.0,1537.0,900.0,96021,57541,203675.0,285056.0,0.0,16283595.0,9218576.0,0.0,15764.0,14516.0,199053.0,165842.0,2140.0,1793.0,13636.0,12247.0,1451.0,1354.0,898.0,786.0,89014.0,91232.0,57262.0,57971.0,237175.0,343007.0,252423.0,195808.0,0.0,0.0,14763348.0,12439463.0,7352137.0,5870734.0,0.0,0.0
2021-08-07,19257,224123,210.0,2249.0,14071.0,1521.0,964.0,71554,73395,205100.0,247478.0,0.0,15907470.0,8693683.0,0.0,17786.0,15902.0,189611.0,153634.0,2189.0,1897.0,13500.0,11783.0,1462.0,1399.0,869.0,800.0,63316.0,66923.0,72897.0,71071.0,336809.0,296130.0,207752.0,137719.0,0.0,0.0,14215405.0,11803827.0,6913982.0,5549747.0,0.0,0.0
2021-11-29,4087,65498,61.0,496.0,4210.0,507.0,272.0,116418,30871,4677.0,7279.0,100387.0,25918959.0,25492754.0,2355394.0,4885.0,5143.0,67987.0,65959.0,593.0,623.0,4445.0,4610.0,549.0,526.0,274.0,250.0,133297.0,149747.0,29706.0,27707.0,5279.0,6251.0,12549.0,27796.0,95168.0,72454.0,25886657.0,25845771.0,25442063.0,25329020.0,1680762.0,1146809.0
2021-10-04,8075,142864,76.0,992.0,7031.0,863.0,458.0,141200,35180,130194.0,106832.0,122.0,24640014.0,21414822.0,419.0,10959.0,14345.0,177564.0,207702.0,1287.0,1527.0,8191.0,10130.0,931.0,1099.0,558.0,617.0,118000.0,120160.0,39722.0,45337.0,176245.0,101572.0,162249.0,211569.0,5.0,2.0,23654989.0,22702225.0,20411983.0,19186694.0,231.0,202.0
2021-10-02,10915,155827,109.0,1081.0,7172.0,883.0,480.0,67827,34369,92890.0,131399.0,6.0,24407935.0,21188926.0,290.0,13899.0,15549.0,191438.0,219363.0,1379.0,1472.0,8578.0,10140.0,1029.0,1144.0,589.0,678.0,72649.0,53716.0,40470.0,51101.0,120216.0,79130.0,158536.0,176454.0,5.0,1.0,23354635.0,22528254.0,20086998.0,18802527.0,219.0,199.0
2021-10-07,9890,129053,132.0,1079.0,6631.0,831.0,443.0,100153,35360,110200.0,95310.0,67.0,24998862.0,21723355.0,634.0,12735.0,13754.0,164540.0,198288.0,1077.0,1372.0,7611.0,8829.0,917.0,1073.0,507.0,607.0,96673.0,95700.0,43082.0,47797.0,171624.0,139345.0,172571.0,209201.0,17.0,2.0,24205810.0,23107210.0,20913918.0,19759414.0,263.0,212.0
2021-08-23,17672,260704,174.0,1923.0,13696.0,1460.0,842.0,94186,60669,162854.0,256587.0,0.0,18910651.0,13557733.0,0.0,19740.0,17236.0,249280.0,227233.0,1996.0,2076.0,14753.0,14070.0,1430.0,1537.0,889.0,900.0,96219.0,96021.0,63938.0,57541.0,191494.0,203675.0,335716.0,285056.0,0.0,0.0,17643000.0,16283595.0,11249387.0,9218576.0,0.0,0.0
2021-11-04,5713,66947,64.0,700.0,4580.0,555.0,280.0,54017,23807,3124.0,19711.0,21434.0,25773379.0,25013227.0,508465.0,6377.0,6210.0,71361.0,81778.0,667.0,827.0,4848.0,5111.0,564.0,666.0,299.0,306.0,92349.0,104199.0,27749.0,32533.0,19878.0,32712.0,120989.0,194682.0,53144.0,20584.0,25709075.0,25559955.0,24649893.0,23777933.0,234873.0,72405.0
2021-10-09,8743,120249,74.0,987.0,6541.0,777.0,418.0,67260,28749,41138.0,110924.0,22.0,25119274.0,21942612.0,1269.0,10915.0,13899.0,155827.0,191438.0,1081.0,1379.0,7172.0,8578.0,883.0,1029.0,480.0,589.0,67827.0,72649.0,34369.0,40470.0,92890.0,120216.0,131399.0,158536.0,6.0,5.0,24407935.0,23354635.0,21188926.0,20086998.0,290.0,219.0
2021-09-30,12735,164540,192.0,1077.0,7611.0,917.0,507.0,96673,43082,171624.0,172571.0,17.0,24205810.0,20913918.0,263.0,13754.0,18815.0,198288.0,227123.0,1372.0,1687.0,8829.0,10537.0,1073.0,1182.0,607.0,695.0,95700.0,47522.0,47797.0,48838.0,139345.0,66462.0,209201.0,154704.0,2.0,1.0,23107210.0,22359792.0,19759414.0,18443469.0,212.0,192.0
2022-01-14,3346,40564,12.0,304.0,2365.0,204.0,95.0,94986,25954,1817.0,2398.0,235624.0,26067638.0,25708692.0,9091596.0,3381.0,3573.0,39703.0,41227.0,387.0,386.0,2502.0,2664.0,254.0,269.0,114.0,163.0,78894.0,65695.0,27388.0,26830.0,2800.0,2792.0,3700.0,4774.0,215488.0,178680.0,26053729.0,26035991.0,25689333.0,25665445.0,7623377.0,6332739.0
2021-12-16,4262,56231,37.0,423.0,3296.0,384.0,198.0,91581,33616,4474.0,6690.0,166403.0,25993480.0,25602300.0,4313398.0,5446.0,5806.0,60858.0,62254.0,591.0,592.0,3715.0,3972.0,427.0,510.0,232.0,266.0,92997.0,84072.0,32646.0,32965.0,5012.0,5543.0,8420.0,9498.0,132898.0,139929.0,25967835.0,25935866.0,25565512.0,25520151.0,3448056.0,2754076.0
2021-08-31,20897,267868,282.0,2012.0,12640.0,1419.0,778.0,55573,67125,129502.0,158548.0,0.0,20260753.0,15340315.0,0.0,20837.0,19631.0,262717.0,252151.0,2272.0,2329.0,13538.0,14338.0,1482.0,1514.0,825.0,877.0,91628.0,89409.0,85894.0,89546.0,170595.0,199564.0,276943.0,350653.0,0.0,0.0,19081247.0,17842568.0,13834676.0,11600040.0,0.0,0.0
2021-10-17,6145,93517,63.0,801.0,5760.0,688.0,348.0,69974,18708,17050.0,123021.0,2732.0,25442580.0,23063721.0,23841.0,7373.0,9066.0,116599.0,150321.0,989.0,1030.0,6492.0,7441.0,759.0,853.0,408.0,473.0,67441.0,70297.0,24980.0,27174.0,33131.0,99576.0,104426.0,119064.0,5.0,7.0,25153242.0,24508284.0,22047038.0,21307990.0,1274.0,297.0
2021-12-02,5806,62254,47.0,592.0,3972.0,510.0,266.0,84072,32965,5543.0,9498.0,139929.0,25935866.0,25520151.0,2754076.0,6144.0,6380.0,68756.0,67361.0,645.0,697.0,4510.0,4647.0,516.0,541.0,272.0,263.0,94368.0,90805.0,29707.0,32469.0,6046.0,7402.0,6471.0,21850.0,131307.0,99210.0,25903902.0,25867751.0,25468878.0,25399394.0,2064020.0,1431848.0
2022-01-03,2690,39739,28.0,306.0,2524.0,265.0,147.0,123822,28549,2876.0,4188.0,207128.0,26041141.0,25672082.0,6674665.0,2757.0,2589.0,42923.0,52220.0,333.0,279.0,2673.0,2921.0,297.0,379.0,169.0,210.0,112119.0,114220.0,28218.0,31012.0,3352.0,3393.0,5479.0,4773.0,124315.0,141743.0,26021872.0,26003440.0,25645120.0,25616938.0,5621558.0,4760701.0
2021-09-14,15669,225280,463.0,1628.0,11009.0,1192.0,680.0,81900,66191,78462.0,190044.0,3.0,22211743.0,18089043.0,185.0,18547.0,20897.0,252007.0,267868.0,1985.0,2012.0,11935.0,12640.0,1278.0,1419.0,728.0,778.0,89432.0,55573.0,75120.0,67125.0,144695.0,129502.0,207774.0,158548.0,2.0,0.0,21432724.0,20260753.0,16748487.0,15340315.0,27.0,0.0
2021-09-26,13104,183293,278.0,1222.0,8423.0,1003.0,557.0,59169,35642,121200.0,162736.0,7.0,23477675.0,20249734.0,226.0,14954.0,19198.0,210472.0,237280.0,1399.0,1928.0,10058.0,11492.0,1144.0,1237.0,652.0,719.0,70816.0,48696.0,38498.0,50964.0,66684.0,84557.0,172598.0,166641.0,1.0,94.0,22598060.0,22044812.0,18975125.0,17725368.0,200.0,180.0
2021-08-17,19631,252151,293.0,2329.0,14338.0,1514.0,877.0,89409,89546,199564.0,350653.0,0.0,17842568.0,11600040.0,0.0,19991.0,17105.0,230765.0,203666.0,2595.0,2207.0,14169.0,13461.0,1593.0,1460.0,888.0,898.0,64900.0,85565.0,79665.0,84915.0,177247.0,254195.0,202024.0,251032.0,0.0,0.0,16460844.0,15017544.0,9420600.0,7603169.0,0.0,0.0
2021-08-27,22070,265699,339.0,2071.0,12982.0,1416.0,800.0,79606,74976,159839.0,218478.0,0.0,19594420.0,14596434.0,0.0,23564.0,21468.0,257421.0,241190.0,2263.0,2380.0,14045.0,14456.0,1449.0,1479.0,852.0,875.0,76593.0,84595.0,81270.0,83098.0,173525.0,186163.0,342011.0,311620.0,0.0,0.0,18421190.0,17111032.0,12659869.0,10341599.0,0.0,0.0
2021-11-30,4879,65154,55.0,620.0,4093.0,512.0,252.0,105200,40665,4838.0,9225.0,125271.0,25924368.0,25501979.0,2480665.0,5594.0,5413.0,68626.0,65319.0,717.0,630.0,4462.0,4711.0,532.0,545.0,266.0,264.0,104326.0,109082.0,37018.0,37152.0,5518.0,6960.0,11198.0,26942.0,123312.0,91276.0,25892242.0,25853233.0,25453261.0,25355962.0,1804074.0,1238085.0
2021-12-06,4262,60331,38.0,488.0,3774.0,463.0,249.0,130045,30662,4934.0,7040.0,90586.0,25951987.0,25542793.0,3078760.0,4087.0,4885.0,65498.0,67987.0,496.0,593.0,4210.0,4445.0,507.0,549.0,272.0,274.0,116418.0,133297.0,30871.0,29706.0,4677.0,5279.0,7279.0,12549.0,100387.0,95168.0,25918959.0,25886657.0,25492754.0,25442063.0,2355394.0,1680762.0
2021-09-15,19495,225593,422.0,1817.0,10737.0,1238.0,630.0,79454,62947,74774.0,199722.0,6.0,22290230.0,18288765.0,191.0,19733.0,18762.0,248678.0,265279.0,2003.0,1809.0,11823.0,12686.0,1253.0,1386.0,740.0,820.0,85696.0,96183.0,71053.0,69043.0,138829.0,202131.0,213457.0,229614.0,7.0,4.0,21573784.0,20465634.0,16961944.0,15569929.0,34.0,4.0
